,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
47051,51,0.009096082999349164,265.0,50490.0,47,1000,47
47052,52,0.009226196999406966,265.0,50491.0,47,1000,47
47053,53,0.009359607999613218,265.0,50492.0,47,1000,47
47054,54,0.009490372999607644,267.0,50494.0,47,1000,47
47055,55,0.009628451999560639,269.0,50496.0,47,1000,47
47056,56,0.00976694199925987,271.0,50498.0,47,1000,47
47057,57,0.010014906999458617,273.0,50500.0,47,1000,47
47058,58,0.010259294999741542,275.0,50502.0,47,1000,47
47059,59,0.0105013489992416,275.0,50503.0,47,1000,47
47060,60,0.010633777999828453,277.0,50505.0,47,1000,47
47061,61,0.010764011999526701,277.0,50506.0,47,1000,47
47062,62,0.01100817999940773,277.0,50507.0,47,1000,47
47063,63,0.011139827000079094,277.0,50508.0,47,1000,47
47064,64,0.011272896999798832,277.0,50509.0,47,1000,47
47065,65,0.011414792999858037,279.0,50511.0,47,1000,47
47066,66,0.011548883999239479,279.0,50512.0,47,1000,47
47067,67,0.01168195399986871,281.0,50514.0,47,1000,47
47068,68,0.011813850999715214,281.0,50515.0,47,1000,47
47069,69,0.011946740999519534,281.0,50516.0,47,1000,47
47070,70,0.012187932999950135,281.0,50517.0,47,1000,47
47071,71,0.012320811999416037,281.0,50518.0,47,1000,47
47072,72,0.012457007999728376,281.0,50519.0,47,1000,47
47073,73,0.012590968999575125,281.0,50520.0,47,1000,47
47074,74,0.012724479999633331,283.0,50522.0,47,1000,47
47075,75,0.012860625000030268,283.0,50523.0,47,1000,47
47076,76,0.012995127000067441,283.0,50524.0,47,1000,47
47077,77,0.013238272999842593,285.0,50526.0,47,1000,47
47078,78,0.013372274999710498,285.0,50527.0,47,1000,47
47079,79,0.013505744999747549,285.0,50528.0,47,1000,47
47080,80,0.01364213099986955,285.0,50529.0,47,1000,47
47081,81,0.013888432999920042,285.0,50530.0,47,1000,47
47082,82,0.014139414000055694,285.0,50531.0,47,1000,47
47083,83,0.014276219999374007,285.0,50532.0,47,1000,47
47084,84,0.014420610999877681,285.0,50533.0,47,1000,47
47085,85,0.014676500999485143,285.0,50534.0,47,1000,47
47086,86,0.014811633999670448,285.0,50535.0,47,1000,47
47087,87,0.014949612999771489,285.0,50536.0,47,1000,47
47088,88,0.01508788299997832,287.0,50538.0,47,1000,47
47089,89,0.015225260000079288,287.0,50539.0,47,1000,47
47090,90,0.01536213700001099,287.0,50540.0,47,1000,47
47091,91,0.015506488000028185,287.0,50541.0,47,1000,47
47092,92,0.015754723000100057,287.0,50542.0,47,1000,47
47093,93,0.015895417000137968,287.0,50543.0,47,1000,47
47094,94,0.01603696299935109,287.0,50544.0,47,1000,47
47095,95,0.016179840999939188,287.0,50545.0,47,1000,47
47096,96,0.01631971299957513,289.0,50547.0,47,1000,47
47097,97,0.016465085999698204,289.0,50548.0,47,1000,47
47098,98,0.016604077000010875,289.0,50549.0,47,1000,47
47099,99,0.016743096999562113,289.0,50550.0,47,1000,47
47100,100,0.016883209999832616,289.0,50551.0,47,1000,47
47101,101,0.017022661999362754,289.0,50552.0,47,1000,47
47102,102,0.017164547999527713,289.0,50553.0,47,1000,47
47103,103,0.01730508099990402,291.0,50555.0,47,1000,47
47104,104,0.017448650999540405,291.0,50556.0,47,1000,47
47105,105,0.01759209000010742,291.0,50557.0,47,1000,47
47106,106,0.017733574999510893,291.0,50558.0,47,1000,47
47107,107,0.017875040999570047,293.0,50560.0,47,1000,47
47108,108,0.01802306799982034,295.0,50562.0,47,1000,47
47109,109,0.018166617000133556,297.0,50564.0,47,1000,47
47110,110,0.018307542000002286,297.0,50565.0,47,1000,47
47111,111,0.0185660769993774,297.0,50566.0,47,1000,47
47112,112,0.018707161999373056,297.0,50567.0,47,1000,47
47113,113,0.01885276499979227,297.0,50568.0,47,1000,47
47114,114,0.01899715599938645,299.0,50570.0,47,1000,47
47115,115,0.019252203999712947,299.0,50571.0,47,1000,47
47116,116,0.019506751999870175,299.0,50572.0,47,1000,47
47117,117,0.019650971999908506,299.0,50573.0,47,1000,47
47118,118,0.01990341599957901,299.0,50574.0,47,1000,47
47119,119,0.020047134999913396,299.0,50575.0,47,1000,47
47120,120,0.020191505999719084,299.0,50576.0,47,1000,47
47121,121,0.020335315999545855,299.0,50577.0,47,1000,47
47122,122,0.020485377000113658,299.0,50578.0,47,1000,47
47123,123,0.020742930999404052,299.0,50579.0,47,1000,47
47124,124,0.020888433999971312,299.0,50580.0,47,1000,47
47125,125,0.02103548899958696,301.0,50582.0,47,1000,47
47126,126,0.021297149999554676,301.0,50583.0,47,1000,47
47127,127,0.021452010999382765,301.0,50584.0,47,1000,47
47128,128,0.021598815999823273,301.0,50585.0,47,1000,47
47129,129,0.021746873999290983,303.0,50587.0,47,1000,47
47130,130,0.021893178000027547,303.0,50588.0,47,1000,47
47131,131,0.02204073499979131,303.0,50589.0,47,1000,47
47132,132,0.022187890999703086,303.0,50590.0,47,1000,47
47133,133,0.022336369999720773,305.0,50592.0,47,1000,47
47134,134,0.022487582999929145,305.0,50593.0,47,1000,47
47135,135,0.022637164000116172,305.0,50594.0,47,1000,47
47136,136,0.022894846999406582,305.0,50595.0,47,1000,47
47137,137,0.02304408700001659,305.0,50596.0,47,1000,47
47138,138,0.02319085199997062,305.0,50597.0,47,1000,47
47139,139,0.0233401519999461,305.0,50598.0,47,1000,47
47140,140,0.02349490300002799,305.0,50599.0,47,1000,47
47141,141,0.023643120999622624,305.0,50600.0,47,1000,47
47142,142,0.023792480999873078,305.0,50601.0,47,1000,47
47143,143,0.0239414299994678,305.0,50602.0,47,1000,47
47144,144,0.02409013899978163,305.0,50603.0,47,1000,47
47145,145,0.024241141999482352,305.0,50604.0,47,1000,47
47146,146,0.02439158499964833,305.0,50605.0,47,1000,47
47147,147,0.024547005999920657,305.0,50606.0,47,1000,47
47148,148,0.02470480200008751,305.0,50607.0,47,1000,47
47149,149,0.024860002999957942,305.0,50608.0,47,1000,47
47150,150,0.025011336999341438,305.0,50609.0,47,1000,47
47151,151,0.02516241000012087,305.0,50610.0,47,1000,47
47152,152,0.025311880999652203,305.0,50611.0,47,1000,47
47153,153,0.025463494999712566,307.0,50613.0,47,1000,47
47154,154,0.02561681299994234,307.0,50614.0,47,1000,47
47155,155,0.025770590999854903,307.0,50615.0,47,1000,47
47156,156,0.02592183499928069,307.0,50616.0,47,1000,47
47157,157,0.026075232999573927,307.0,50617.0,47,1000,47
47158,158,0.026228650999655656,307.0,50618.0,47,1000,47
47159,159,0.026381286999821896,307.0,50619.0,47,1000,47
47160,160,0.026647035999303625,307.0,50620.0,47,1000,47
47161,161,0.02680139499989309,309.0,50622.0,47,1000,47
47162,162,0.02695668599972123,309.0,50623.0,47,1000,47
47163,163,0.027111035999951127,309.0,50624.0,47,1000,47
47164,164,0.027266667999356287,311.0,50626.0,47,1000,47
47165,165,0.027421798999966995,311.0,50627.0,47,1000,47
47166,166,0.027577260999350983,311.0,50628.0,47,1000,47
47167,167,0.027734515999327414,311.0,50629.0,47,1000,47
47168,168,0.028007898999931058,311.0,50630.0,47,1000,47
47169,169,0.028165353999611398,311.0,50631.0,47,1000,47
47170,170,0.028322277999905054,311.0,50632.0,47,1000,47
47171,171,0.02847933299926808,311.0,50633.0,47,1000,47
47172,172,0.02863478400013264,311.0,50634.0,47,1000,47
47173,173,0.028792108999368793,313.0,50636.0,47,1000,47
47174,174,0.02894981499957794,313.0,50637.0,47,1000,47
47175,175,0.029105446999892592,313.0,50638.0,47,1000,47
47176,176,0.029261419999784266,313.0,50639.0,47,1000,47
47177,177,0.02942469599929609,313.0,50640.0,47,1000,47
47178,178,0.029583073000139848,313.0,50641.0,47,1000,47
47179,179,0.029742120999799226,315.0,50643.0,47,1000,47
47180,180,0.029902561999733734,315.0,50644.0,47,1000,47
47181,181,0.030059617000006256,315.0,50645.0,47,1000,47
47182,182,0.030218846000025223,315.0,50646.0,47,1000,47
47183,183,0.030379797999557923,315.0,50647.0,47,1000,47
47184,184,0.030539246999978786,315.0,50648.0,47,1000,47
47185,185,0.030696721999447618,315.0,50649.0,47,1000,47
47186,186,0.030964543999289162,315.0,50650.0,47,1000,47
47187,187,0.03112493499975244,315.0,50651.0,47,1000,47
47188,188,0.031285786999433185,315.0,50652.0,47,1000,47
47189,189,0.03145673800008808,315.0,50653.0,47,1000,47
47190,190,0.0316174889994727,315.0,50654.0,47,1000,47
47191,191,0.03188871800011839,315.0,50655.0,47,1000,47
47192,192,0.0320508320000954,317.0,50657.0,47,1000,47
47193,193,0.03232425499936653,317.0,50658.0,47,1000,47
47194,194,0.032487370999660925,317.0,50659.0,47,1000,47
47195,195,0.03264949499953218,317.0,50660.0,47,1000,47
47196,196,0.03281024599982629,317.0,50661.0,47,1000,47
47197,197,0.03297280100014177,317.0,50662.0,47,1000,47
47198,198,0.033135465999293956,317.0,50663.0,47,1000,47
47199,199,0.033298753000053694,317.0,50664.0,47,1000,47
47200,200,0.03346197900009429,317.0,50665.0,47,1000,47
47201,201,0.03363833999992494,317.0,50666.0,47,1000,47
47202,202,0.033805953999944904,317.0,50667.0,47,1000,47
47203,203,0.03397018199939339,317.0,50668.0,47,1000,47
47204,204,0.0341393689996039,317.0,50669.0,47,1000,47
47205,205,0.0343059919996449,317.0,50670.0,47,1000,47
47206,206,0.03446860699932586,319.0,50672.0,47,1000,47
47207,207,0.03463964799993846,319.0,50673.0,47,1000,47
47208,208,0.03480639099961991,319.0,50674.0,47,1000,47
47209,209,0.034972501999618544,319.0,50675.0,47,1000,47
47210,210,0.035138743999596045,319.0,50676.0,47,1000,47
47211,211,0.03530549700008123,319.0,50677.0,47,1000,47
47212,212,0.035472670999297407,319.0,50678.0,47,1000,47
47213,213,0.0356389720000152,319.0,50679.0,47,1000,47
47214,214,0.03580790900014108,321.0,50681.0,47,1000,47
47215,215,0.036085609999645385,321.0,50682.0,47,1000,47
47216,216,0.03625053999985539,321.0,50683.0,47,1000,47
47217,217,0.036417462999452255,323.0,50685.0,47,1000,47
47218,218,0.0365847869998106,325.0,50687.0,47,1000,47
47219,219,0.03675156999997853,325.0,50688.0,47,1000,47
47220,220,0.0369207469993853,325.0,50689.0,47,1000,47
47221,221,0.03708884199932072,325.0,50690.0,47,1000,47
47222,222,0.03725638699961564,327.0,50692.0,47,1000,47
47223,223,0.03753917699941667,327.0,50693.0,47,1000,47
47224,224,0.037707081999542424,327.0,50694.0,47,1000,47
47225,225,0.037878182999520504,327.0,50695.0,47,1000,47
47226,226,0.038058671999351645,329.0,50697.0,47,1000,47
47227,227,0.038230934999774036,329.0,50698.0,47,1000,47
47228,228,0.038401193999561656,331.0,50700.0,47,1000,47
47229,229,0.03857193399926473,331.0,50701.0,47,1000,47
47230,230,0.038744557999962126,331.0,50702.0,47,1000,47
47231,231,0.038916550999601895,333.0,50704.0,47,1000,47
47232,232,0.0391992710001432,333.0,50705.0,47,1000,47
47233,233,0.039371243999994476,333.0,50706.0,47,1000,47
47234,234,0.0395410119999724,333.0,50707.0,47,1000,47
47235,235,0.03971161199933704,333.0,50708.0,47,1000,47
47236,236,0.0398845869995057,333.0,50709.0,47,1000,47
47237,237,0.04005662899999152,333.0,50710.0,47,1000,47
47238,238,0.040229553999779455,333.0,50711.0,47,1000,47
47239,239,0.04040014399924985,333.0,50712.0,47,1000,47
47240,240,0.040572075999989465,333.0,50713.0,47,1000,47
47241,241,0.04076402600003348,333.0,50714.0,47,1000,47
47242,242,0.04093785199984268,333.0,50715.0,47,1000,47
47243,243,0.04111195899986342,333.0,50716.0,47,1000,47
47244,244,0.04128897099963069,335.0,50718.0,47,1000,47
47245,245,0.04147924799963221,335.0,50719.0,47,1000,47
47246,246,0.041652862999399076,335.0,50720.0,47,1000,47
47247,247,0.04182661899994855,335.0,50721.0,47,1000,47
47248,248,0.042001116999927035,335.0,50722.0,47,1000,47
47249,249,0.04217335999965144,335.0,50723.0,47,1000,47
47250,250,0.04234425100003136,335.0,50724.0,47,1000,47
47251,251,0.04252338700007385,335.0,50725.0,47,1000,47
47252,252,0.042699877999439195,335.0,50726.0,47,1000,47
47253,253,0.042876408999291016,335.0,50727.0,47,1000,47
47254,254,0.043052488999819616,335.0,50728.0,47,1000,47
47255,255,0.04323053299958701,335.0,50729.0,47,1000,47
47256,256,0.04352375300004496,335.0,50730.0,47,1000,47
47257,257,0.043700854999769945,335.0,50731.0,47,1000,47
47258,258,0.04398652100007894,335.0,50732.0,47,1000,47
47259,259,0.044162591999338474,335.0,50733.0,47,1000,47
47260,260,0.044338080999295926,335.0,50734.0,47,1000,47
47261,261,0.044516875999761396,335.0,50735.0,47,1000,47
47262,262,0.04470089099959296,335.0,50736.0,47,1000,47
47263,263,0.04488031799974124,335.0,50737.0,47,1000,47
47264,264,0.045056858999487304,335.0,50738.0,47,1000,47
47265,265,0.04523511399929703,335.0,50739.0,47,1000,47
47266,266,0.04552615899956436,335.0,50740.0,47,1000,47
47267,267,0.04570696900009352,335.0,50741.0,47,1000,47
47268,268,0.045886875999713084,335.0,50742.0,47,1000,47
47269,269,0.0460664429992903,335.0,50743.0,47,1000,47
47270,270,0.046244656999988365,335.0,50744.0,47,1000,47
47271,271,0.046424794999438745,335.0,50745.0,47,1000,47
47272,272,0.04661285800011683,335.0,50746.0,47,1000,47
47273,273,0.04679395699986344,335.0,50747.0,47,1000,47
47274,274,0.04708820899941202,335.0,50748.0,47,1000,47
47275,275,0.047268407000046864,335.0,50749.0,47,1000,47
47276,276,0.04745500699937111,335.0,50750.0,47,1000,47
47277,277,0.04774612299934233,335.0,50751.0,47,1000,47
47278,278,0.047928985999533325,335.0,50752.0,47,1000,47
47279,279,0.04811586699997861,335.0,50753.0,47,1000,47
47280,280,0.04829718699966179,335.0,50754.0,47,1000,47
47281,281,0.04848760400000174,335.0,50755.0,47,1000,47
47282,282,0.04867712999930518,335.0,50756.0,47,1000,47
47283,283,0.048860283000067284,335.0,50757.0,47,1000,47
47284,284,0.04904385800000455,335.0,50758.0,47,1000,47
47285,285,0.04922917499970936,335.0,50759.0,47,1000,47
47286,286,0.04941272999985813,335.0,50760.0,47,1000,47
47287,287,0.049597044999245554,335.0,50761.0,47,1000,47
47288,288,0.04978153100000782,335.0,50762.0,47,1000,47
47289,289,0.04996317199947953,335.0,50763.0,47,1000,47
47290,290,0.05014546399979736,335.0,50764.0,47,1000,47
47291,291,0.050327985999501834,335.0,50765.0,47,1000,47
47292,292,0.05051034799998888,335.0,50766.0,47,1000,47
47293,293,0.05069335200005298,335.0,50767.0,47,1000,47
47294,294,0.05087982099939836,335.0,50768.0,47,1000,47
47295,295,0.051068164999378496,335.0,50769.0,47,1000,47
47296,296,0.05125444399982371,335.0,50770.0,47,1000,47
47297,297,0.05144770700007939,335.0,50771.0,47,1000,47
47298,298,0.05163345499931893,335.0,50772.0,47,1000,47
47299,299,0.05193258599956607,335.0,50773.0,47,1000,47
47300,300,0.05211861499992665,335.0,50774.0,47,1000,47
47301,301,0.05230544599999121,335.0,50775.0,47,1000,47
47302,302,0.05249089399967488,335.0,50776.0,47,1000,47
47303,303,0.05267800499950681,335.0,50777.0,47,1000,47
47304,304,0.05287382200003776,335.0,50778.0,47,1000,47
47305,305,0.05306833699978597,335.0,50779.0,47,1000,47
47306,306,0.05325542799982941,335.0,50780.0,47,1000,47
47307,307,0.05344138700002077,335.0,50781.0,47,1000,47
47308,308,0.053635149999536225,335.0,50782.0,47,1000,47
47309,309,0.053934552000100666,335.0,50783.0,47,1000,47
47310,310,0.0541213919996153,335.0,50784.0,47,1000,47
47311,311,0.054310808000082034,335.0,50785.0,47,1000,47
47312,312,0.054500713999914296,335.0,50786.0,47,1000,47
47313,313,0.05469693199938774,335.0,50787.0,47,1000,47
47314,314,0.054888340999241336,335.0,50788.0,47,1000,47
47315,315,0.05507977999968716,335.0,50789.0,47,1000,47
47316,316,0.05526722200011136,335.0,50790.0,47,1000,47
47317,317,0.055459000999690033,335.0,50791.0,47,1000,47
47318,318,0.055650020000030054,335.0,50792.0,47,1000,47
47319,319,0.05583923499943921,335.0,50793.0,47,1000,47
47320,320,0.05603361900011805,335.0,50794.0,47,1000,47
47321,321,0.05633676799970999,335.0,50795.0,47,1000,47
47322,322,0.05652771599943662,335.0,50796.0,47,1000,47
47323,323,0.05672008700003062,335.0,50797.0,47,1000,47
47324,324,0.056910693999270734,335.0,50798.0,47,1000,47
47325,325,0.05710174299929349,335.0,50799.0,47,1000,47
47326,326,0.05740222599979461,335.0,50800.0,47,1000,47
47327,327,0.05759424699954252,335.0,50801.0,47,1000,47
47328,328,0.0577850949994172,337.0,50803.0,47,1000,47
47329,329,0.057981522999398294,337.0,50804.0,47,1000,47
47330,330,0.05828547300006903,337.0,50805.0,47,1000,47
47331,331,0.05848122999941552,337.0,50806.0,47,1000,47
47332,332,0.05867322099948069,337.0,50807.0,47,1000,47
47333,333,0.05886531099986314,337.0,50808.0,47,1000,47
47334,334,0.05905737099965336,337.0,50809.0,47,1000,47
47335,335,0.05925025299984554,337.0,50810.0,47,1000,47
47336,336,0.059443164999720466,337.0,50811.0,47,1000,47
47337,337,0.0596361669995531,337.0,50812.0,47,1000,47
47338,338,0.05983116300012625,337.0,50813.0,47,1000,47
47339,339,0.060026989999641955,337.0,50814.0,47,1000,47
47340,340,0.06021858999974938,337.0,50815.0,47,1000,47
47341,341,0.06041138099953969,337.0,50816.0,47,1000,47
47342,342,0.060604452999541536,339.0,50818.0,47,1000,47
47343,343,0.06080045099952258,339.0,50819.0,47,1000,47
47344,344,0.06099515599998995,339.0,50820.0,47,1000,47
47345,345,0.06119069299984403,339.0,50821.0,47,1000,47
47346,346,0.061393252999550896,339.0,50822.0,47,1000,47
47347,347,0.061589500999616575,339.0,50823.0,47,1000,47
47348,348,0.06178587999966112,339.0,50824.0,47,1000,47
47349,349,0.061982598999748006,339.0,50825.0,47,1000,47
47350,350,0.06218135099970823,339.0,50826.0,47,1000,47
47351,351,0.062377438999646984,339.0,50827.0,47,1000,47
47352,352,0.06257513999935327,339.0,50828.0,47,1000,47
47353,353,0.06277544599925022,339.0,50829.0,47,1000,47
47354,354,0.0629736379996757,339.0,50830.0,47,1000,47
47355,355,0.06317244000001665,339.0,50831.0,47,1000,47
47356,356,0.063370381999448,339.0,50832.0,47,1000,47
47357,357,0.06357292199936637,339.0,50833.0,47,1000,47
47358,358,0.06376861899934738,339.0,50834.0,47,1000,47
47359,359,0.06396581899934972,339.0,50835.0,47,1000,47
47360,360,0.06427455799985182,339.0,50836.0,47,1000,47
47361,361,0.064473770999939,339.0,50837.0,47,1000,47
47362,362,0.0646792869993078,339.0,50838.0,47,1000,47
47363,363,0.06488165599967033,339.0,50839.0,47,1000,47
47364,364,0.06508255300013843,339.0,50840.0,47,1000,47
47365,365,0.06528250799965463,339.0,50841.0,47,1000,47
47366,366,0.0654831550000381,341.0,50843.0,47,1000,47
47367,367,0.06568486299966025,341.0,50844.0,47,1000,47
47368,368,0.06588498800010711,341.0,50845.0,47,1000,47
47369,369,0.06609287799983576,341.0,50846.0,47,1000,47
47370,370,0.06629393599996547,341.0,50847.0,47,1000,47
47371,371,0.06649812900013785,343.0,50849.0,47,1000,47
47372,372,0.06670102899988706,343.0,50850.0,47,1000,47
47373,373,0.06690287799938233,343.0,50851.0,47,1000,47
47374,374,0.06710760199985089,343.0,50852.0,47,1000,47
47375,375,0.06730975099981151,345.0,50854.0,47,1000,47
47376,376,0.06751579699994181,345.0,50855.0,47,1000,47
47377,377,0.06771882799966988,345.0,50856.0,47,1000,47
47378,378,0.06791894399975718,345.0,50857.0,47,1000,47
47379,379,0.06812488000014127,345.0,50858.0,47,1000,47
47380,380,0.06832776000010199,345.0,50859.0,47,1000,47
47381,381,0.06853096199938591,345.0,50860.0,47,1000,47
47382,382,0.06874020399936853,345.0,50861.0,47,1000,47
47383,383,0.0689461100000699,345.0,50862.0,47,1000,47
47384,384,0.06915068399939628,345.0,50863.0,47,1000,47
47385,385,0.06935544799944182,345.0,50864.0,47,1000,47
47386,386,0.06970539499980077,345.0,50865.0,47,1000,47
47387,387,0.06991462699988915,345.0,50866.0,47,1000,47
47388,388,0.07011984199925791,345.0,50867.0,47,1000,47
47389,389,0.07032544799949392,345.0,50868.0,47,1000,47
47390,390,0.07053089300006832,347.0,50870.0,47,1000,47
47391,391,0.07073501600007148,347.0,50871.0,47,1000,47
47392,392,0.07094103300005372,347.0,50872.0,47,1000,47
47393,393,0.07114745999933803,347.0,50873.0,47,1000,47
47394,394,0.07147744899975805,347.0,50874.0,47,1000,47
47395,395,0.07168622099925415,347.0,50875.0,47,1000,47
47396,396,0.07189574399944831,347.0,50876.0,47,1000,47
47397,397,0.0721042449995366,347.0,50877.0,47,1000,47
47398,398,0.07231097299973044,347.0,50878.0,47,1000,47
47399,399,0.07262868899942987,349.0,50880.0,47,1000,47
47400,400,0.07283665900013148,349.0,50881.0,47,1000,47
47401,401,0.0730599769995024,349.0,50882.0,47,1000,47
47402,402,0.07327167499988718,349.0,50883.0,47,1000,47
47403,403,0.07348613700014539,349.0,50884.0,47,1000,47
47404,404,0.07369266399928165,349.0,50885.0,47,1000,47
47405,405,0.0739005340001313,349.0,50886.0,47,1000,47
47406,406,0.07411061799939489,349.0,50887.0,47,1000,47
47407,407,0.07431998099946213,349.0,50888.0,47,1000,47
47408,408,0.07453017499938142,349.0,50889.0,47,1000,47
47409,409,0.07474931599972479,349.0,50890.0,47,1000,47
47410,410,0.07496011199964414,351.0,50892.0,47,1000,47
47411,411,0.07517133799956355,351.0,50893.0,47,1000,47
47412,412,0.07538018000013835,351.0,50894.0,47,1000,47
47413,413,0.07559031399978267,351.0,50895.0,47,1000,47
47414,414,0.07580080899970199,351.0,50896.0,47,1000,47
47415,415,0.07601247599995986,351.0,50897.0,47,1000,47
47416,416,0.07622461399932945,351.0,50898.0,47,1000,47
47417,417,0.07643784399988363,351.0,50899.0,47,1000,47
47418,418,0.07665046300007816,351.0,50900.0,47,1000,47
47419,419,0.07686350199946901,351.0,50901.0,47,1000,47
47420,420,0.07707576099983271,351.0,50902.0,47,1000,47
47421,421,0.07728926099935052,351.0,50903.0,47,1000,47
47422,422,0.07750066799962951,353.0,50905.0,47,1000,47
47423,423,0.07771154300007765,353.0,50906.0,47,1000,47
47424,424,0.0779236509997645,353.0,50907.0,47,1000,47
47425,425,0.07814316299936763,353.0,50908.0,47,1000,47
47426,426,0.07835905799947795,353.0,50909.0,47,1000,47
47427,427,0.07857488299941906,353.0,50910.0,47,1000,47
47428,428,0.07879093799965631,353.0,50911.0,47,1000,47
47429,429,0.07900563099974534,353.0,50912.0,47,1000,47
47430,430,0.07922036299987667,353.0,50913.0,47,1000,47
47431,431,0.07943560700005037,353.0,50914.0,47,1000,47
47432,432,0.07965022999997018,353.0,50915.0,47,1000,47
47433,433,0.07986558399989008,353.0,50916.0,47,1000,47
47434,434,0.08007982599974639,353.0,50917.0,47,1000,47
47435,435,0.08030186199994205,353.0,50918.0,47,1000,47
47436,436,0.08051869900009478,353.0,50919.0,47,1000,47
47437,437,0.08073605599929579,353.0,50920.0,47,1000,47
47438,438,0.08096050699987245,355.0,50922.0,47,1000,47
47439,439,0.0811800889996448,355.0,50923.0,47,1000,47
47440,440,0.08140262699998857,355.0,50924.0,47,1000,47
47441,441,0.0816217579995282,357.0,50926.0,47,1000,47
47442,442,0.0818386549999559,357.0,50927.0,47,1000,47
47443,443,0.08205588199962222,357.0,50928.0,47,1000,47
47444,444,0.0822741819993098,357.0,50929.0,47,1000,47
47445,445,0.08249289200011845,357.0,50930.0,47,1000,47
47446,446,0.08271123099984834,359.0,50932.0,47,1000,47
47447,447,0.08293226599926129,359.0,50933.0,47,1000,47
47448,448,0.08315308999954141,359.0,50934.0,47,1000,47
47449,449,0.08337107899933471,361.0,50936.0,47,1000,47
47450,450,0.08359211399965716,361.0,50937.0,47,1000,47
47451,451,0.08381792699947255,361.0,50938.0,47,1000,47
47452,452,0.08404548399994383,361.0,50939.0,47,1000,47
47453,453,0.0842681519998223,361.0,50940.0,47,1000,47
47454,454,0.08448712199970032,361.0,50941.0,47,1000,47
47455,455,0.08471342699976958,361.0,50942.0,47,1000,47
47456,456,0.08493580399954226,361.0,50943.0,47,1000,47
47457,457,0.08516441299980215,361.0,50944.0,47,1000,47
47458,458,0.08538336399942636,361.0,50945.0,47,1000,47
47459,459,0.0856083660000877,361.0,50946.0,47,1000,47
47460,460,0.08583157399971242,361.0,50947.0,47,1000,47
47461,461,0.08605484300005628,361.0,50948.0,47,1000,47
47462,462,0.0862781219993849,361.0,50949.0,47,1000,47
47463,463,0.08650229299928469,361.0,50950.0,47,1000,47
47464,464,0.08673137200003112,361.0,50951.0,47,1000,47
