,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
168,168,1.2047301700004027,46621.0,34040.0,200,0.2,1000
169,169,1.2100857550003639,46621.0,34241.0,200,0.2,1000
170,170,1.2144794870000624,46621.0,34442.0,200,0.2,1000
171,171,1.218855607000478,46621.0,34643.0,200,0.2,1000
172,172,1.2232873290004136,46626.0,34845.0,200,0.2,1000
173,173,1.2276225810001051,46626.0,35046.0,200,0.2,1000
174,174,1.2318289220002043,46626.0,35247.0,200,0.2,1000
175,175,1.2360318159999224,46644.0,35449.0,200,0.2,1000
176,176,1.2403718269997626,46644.0,35650.0,200,0.2,1000
177,177,1.244730141999753,46644.0,35851.0,200,0.2,1000
178,178,1.248984773000302,46682.0,36053.0,200,0.2,1000
179,179,1.2533342920005452,46718.0,36255.0,200,0.2,1000
180,180,1.257737120999991,46718.0,36456.0,200,0.2,1000
181,181,1.2623397750003278,46718.0,36657.0,200,0.2,1000
182,182,1.267073294000511,46718.0,36858.0,200,0.2,1000
183,183,1.271712225000556,46718.0,37059.0,200,0.2,1000
184,184,1.2762559780003357,46718.0,37260.0,200,0.2,1000
185,185,1.2806910879999123,46722.0,37462.0,200,0.2,1000
186,186,1.2857438560004084,46722.0,37663.0,200,0.2,1000
187,187,1.2907983069999318,46756.0,37865.0,200,0.2,1000
188,188,1.295714038999904,46756.0,38066.0,200,0.2,1000
189,189,1.3009229090002918,46756.0,38267.0,200,0.2,1000
190,190,1.3062395420001849,46756.0,38468.0,200,0.2,1000
191,191,1.3114007240001229,46756.0,38669.0,200,0.2,1000
192,192,1.3165789670001686,46756.0,38870.0,200,0.2,1000
193,193,1.3213496560001659,46756.0,39071.0,200,0.2,1000
194,194,1.3259750619999977,46760.0,39273.0,200,0.2,1000
195,195,1.3309729470001912,46760.0,39474.0,200,0.2,1000
196,196,1.336293518000275,46760.0,39675.0,200,0.2,1000
197,197,1.341619167999852,46760.0,39876.0,200,0.2,1000
198,198,1.346804974999941,46781.0,40078.0,200,0.2,1000
199,199,1.3514538760000505,46784.0,40280.0,200,0.2,1000
200,200,1.356684487000166,46828.0,40482.0,200,0.2,1000
201,201,1.3615471190005337,46828.0,40683.0,200,0.2,1000
202,202,1.3662472149999303,46828.0,40884.0,200,0.2,1000
203,203,1.3714612160001707,46828.0,41085.0,200,0.2,1000
204,204,1.375782662000347,46828.0,41286.0,200,0.2,1000
205,205,1.3805404069998986,46828.0,41487.0,200,0.2,1000
206,206,1.3853530149999642,46828.0,41688.0,200,0.2,1000
207,207,1.3903938399998879,46828.0,41889.0,200,0.2,1000
208,208,1.3952618020002774,46828.0,42090.0,200,0.2,1000
209,209,1.3997621030002847,46828.0,42291.0,200,0.2,1000
210,210,1.4046649299998535,46828.0,42492.0,200,0.2,1000
211,211,1.409025629000098,46828.0,42693.0,200,0.2,1000
212,212,1.4136560659999304,46828.0,42894.0,200,0.2,1000
213,213,1.4179825110004458,46828.0,43095.0,200,0.2,1000
214,214,1.4226290970000264,46828.0,43296.0,200,0.2,1000
215,215,1.4270473050000874,46841.0,43498.0,200,0.2,1000
216,216,1.4319255660002455,46841.0,43699.0,200,0.2,1000
217,217,1.4364282520000415,46841.0,43900.0,200,0.2,1000
218,218,1.441405888999725,46841.0,44101.0,200,0.2,1000
219,219,1.446748209999896,46886.0,44303.0,200,0.2,1000
220,220,1.4515840519998164,46886.0,44504.0,200,0.2,1000
221,221,1.4561037089997626,46886.0,44705.0,200,0.2,1000
222,222,1.4610893720000604,46886.0,44906.0,200,0.2,1000
223,223,1.4669047300003513,46886.0,45107.0,200,0.2,1000
224,224,1.472804267000356,46886.0,45308.0,200,0.2,1000
225,225,1.477742099000352,46886.0,45509.0,200,0.2,1000
226,226,1.4824764300001334,46886.0,45710.0,200,0.2,1000
227,227,1.4871061849999023,46886.0,45911.0,200,0.2,1000
228,228,1.4913758230004532,46886.0,46112.0,200,0.2,1000
229,229,1.4959336629999598,46886.0,46313.0,200,0.2,1000
230,230,1.5004680090005422,46886.0,46514.0,200,0.2,1000
231,231,1.505111118000059,46886.0,46715.0,200,0.2,1000
232,232,1.5102953030000208,46886.0,46916.0,200,0.2,1000
233,233,1.5156391669997902,46886.0,47117.0,200,0.2,1000
234,234,1.5204372469997907,46886.0,47318.0,200,0.2,1000
235,235,1.5250050949998695,46886.0,47519.0,200,0.2,1000
236,236,1.5297026779999214,46886.0,47720.0,200,0.2,1000
237,237,1.5346208030005073,46918.0,47922.0,200,0.2,1000
238,238,1.539583161000337,46918.0,48123.0,200,0.2,1000
239,239,1.5449229679998098,46918.0,48324.0,200,0.2,1000
240,240,1.5513620970004922,46918.0,48525.0,200,0.2,1000
241,241,1.5571606029998293,46918.0,48726.0,200,0.2,1000
242,242,1.5632371319998128,46918.0,48927.0,200,0.2,1000
243,243,1.5676758380004685,46918.0,49128.0,200,0.2,1000
244,244,1.5723943089997192,46938.0,49330.0,200,0.2,1000
245,245,1.576961386000221,46938.0,49531.0,200,0.2,1000
246,246,1.5819610039998224,46938.0,49732.0,200,0.2,1000
247,247,1.5868028270006107,46938.0,49933.0,200,0.2,1000
248,248,1.591498904999753,46938.0,50134.0,200,0.2,1000
249,249,1.5967868550005733,46961.0,50336.0,200,0.2,1000
250,250,1.6016413309998825,46961.0,50537.0,200,0.2,1000
251,251,1.6063365480003995,46961.0,50738.0,200,0.2,1000
252,252,1.6110644870004762,46961.0,50939.0,200,0.2,1000
253,253,1.6156039719999171,46961.0,51140.0,200,0.2,1000
254,254,1.620100217000072,46961.0,51341.0,200,0.2,1000
255,255,1.6245144160002383,46961.0,51542.0,200,0.2,1000
256,256,1.6291433000005782,46962.0,51744.0,200,0.2,1000
257,257,1.6338109050002458,46962.0,51945.0,200,0.2,1000
258,258,1.6386585480004214,46971.0,52147.0,200,0.2,1000
259,259,1.6430683300004603,46971.0,52348.0,200,0.2,1000
260,260,1.647570516000087,46971.0,52549.0,200,0.2,1000
261,261,1.653053691000423,46971.0,52750.0,200,0.2,1000
262,262,1.6579592730004151,46971.0,52951.0,200,0.2,1000
263,263,1.6628747539998585,46986.0,53153.0,200,0.2,1000
264,264,1.6687605650004116,46986.0,53354.0,200,0.2,1000
265,265,1.673814374000358,46986.0,53555.0,200,0.2,1000
266,266,1.6781445870001335,46986.0,53756.0,200,0.2,1000
267,267,1.6827100609998524,46986.0,53957.0,200,0.2,1000
268,268,1.687019605000387,46986.0,54158.0,200,0.2,1000
269,269,1.6915948070000013,46986.0,54359.0,200,0.2,1000
270,270,1.6961002790003477,46986.0,54560.0,200,0.2,1000
271,271,1.7005768159997388,46986.0,54761.0,200,0.2,1000
272,272,1.70491012399998,46986.0,54962.0,200,0.2,1000
273,273,1.7093809699999838,46986.0,55163.0,200,0.2,1000
274,274,1.7137362800003757,46986.0,55364.0,200,0.2,1000
275,275,1.7182920860004742,46986.0,55565.0,200,0.2,1000
276,276,1.7227904540004602,46986.0,55766.0,200,0.2,1000
277,277,1.7273052430000462,46986.0,55967.0,200,0.2,1000
278,278,1.7318626420001237,46986.0,56168.0,200,0.2,1000
279,279,1.7363654990003852,46986.0,56369.0,200,0.2,1000
280,280,1.7412507119997827,46986.0,56570.0,200,0.2,1000
281,281,1.746518783999818,46986.0,56771.0,200,0.2,1000
282,282,1.7514720159997523,46986.0,56972.0,200,0.2,1000
283,283,1.7560996259999229,46986.0,57173.0,200,0.2,1000
284,284,1.7609483910000563,46986.0,57374.0,200,0.2,1000
285,285,1.7668144250001205,46986.0,57575.0,200,0.2,1000
286,286,1.7721852499998931,46986.0,57776.0,200,0.2,1000
287,287,1.777954631999819,46986.0,57977.0,200,0.2,1000
288,288,1.78417873699982,46986.0,58178.0,200,0.2,1000
289,289,1.7897832799999378,46986.0,58379.0,200,0.2,1000
290,290,1.7953521670006012,46986.0,58580.0,200,0.2,1000
291,291,1.8012152649998825,46986.0,58781.0,200,0.2,1000
292,292,1.8074079910002183,46986.0,58982.0,200,0.2,1000
293,293,1.81331651399978,46986.0,59183.0,200,0.2,1000
294,294,1.8190508810002939,46986.0,59384.0,200,0.2,1000
295,295,1.8248782620003112,46986.0,59585.0,200,0.2,1000
296,296,1.8306133500000215,47003.0,59787.0,200,0.2,1000
297,297,1.8362679270003355,47003.0,59988.0,200,0.2,1000
298,298,1.8413066080001954,47003.0,60189.0,200,0.2,1000
299,299,1.8467720010003177,47003.0,60390.0,200,0.2,1000
300,300,1.853122784000334,47003.0,60591.0,200,0.2,1000
301,301,1.8586910980002358,47003.0,60792.0,200,0.2,1000
302,302,1.8642494550003903,47003.0,60993.0,200,0.2,1000
303,303,1.870700946999932,47003.0,61194.0,200,0.2,1000
304,304,1.8759446029998799,47003.0,61395.0,200,0.2,1000
305,305,1.882193895000455,47003.0,61596.0,200,0.2,1000
306,306,1.8871734760004983,47003.0,61797.0,200,0.2,1000
307,307,1.8924303869998766,47003.0,61998.0,200,0.2,1000
308,308,1.89704026399977,47003.0,62199.0,200,0.2,1000
309,309,1.9019401060004384,47003.0,62400.0,200,0.2,1000
310,310,1.9066699880004307,47003.0,62601.0,200,0.2,1000
311,311,1.912043518000246,47003.0,62802.0,200,0.2,1000
312,312,1.917017448000479,47003.0,63003.0,200,0.2,1000
313,313,1.9214871820004191,47003.0,63204.0,200,0.2,1000
314,314,1.92639126100039,47003.0,63405.0,200,0.2,1000
315,315,1.9312453470001856,47003.0,63606.0,200,0.2,1000
316,316,1.9360489480004617,47003.0,63807.0,200,0.2,1000
317,317,1.9412534800003414,47003.0,64008.0,200,0.2,1000
318,318,1.9461713050004619,47003.0,64209.0,200,0.2,1000
319,319,1.9516056490001574,47003.0,64410.0,200,0.2,1000
320,320,1.9582837859998108,47003.0,64611.0,200,0.2,1000
321,321,1.963553972000227,47003.0,64812.0,200,0.2,1000
322,322,1.9687889819997508,47003.0,65013.0,200,0.2,1000
323,323,1.9737916559997757,47003.0,65214.0,200,0.2,1000
324,324,1.979146620999927,47003.0,65415.0,200,0.2,1000
325,325,1.9835625539999455,47003.0,65616.0,200,0.2,1000
326,326,1.9879963809999026,47036.0,65818.0,200,0.2,1000
327,327,1.9923462100005054,47036.0,66019.0,200,0.2,1000
328,328,1.9967891450005482,47036.0,66220.0,200,0.2,1000
329,329,2.0012336919999143,47036.0,66421.0,200,0.2,1000
330,330,2.0057543519997125,47036.0,66622.0,200,0.2,1000
331,331,2.0104691260003165,47036.0,66823.0,200,0.2,1000
332,332,2.0152047890005633,47036.0,67024.0,200,0.2,1000
333,333,2.0196060950001993,47036.0,67225.0,200,0.2,1000
334,334,2.0244717920004405,47036.0,67426.0,200,0.2,1000
335,335,2.029100714999913,47036.0,67627.0,200,0.2,1000
336,336,2.033603922000111,47036.0,67828.0,200,0.2,1000
337,337,2.038184314999853,47036.0,68029.0,200,0.2,1000
338,338,2.042919225999867,47036.0,68230.0,200,0.2,1000
339,339,2.0479203969998707,47036.0,68431.0,200,0.2,1000
340,340,2.0546646490001876,47036.0,68632.0,200,0.2,1000
341,341,2.060591225999815,47036.0,68833.0,200,0.2,1000
342,342,2.0666701390000526,47036.0,69034.0,200,0.2,1000
343,343,2.072619919000317,47036.0,69235.0,200,0.2,1000
344,344,2.0777011609998226,47036.0,69436.0,200,0.2,1000
345,345,2.082224736000171,47036.0,69637.0,200,0.2,1000
346,346,2.086678912000025,47036.0,69838.0,200,0.2,1000
347,347,2.091224427999805,47036.0,70039.0,200,0.2,1000
348,348,2.095716564000213,47036.0,70240.0,200,0.2,1000
349,349,2.100100568000016,47036.0,70441.0,200,0.2,1000
350,350,2.1045477300003768,47036.0,70642.0,200,0.2,1000
351,351,2.1089962739997645,47036.0,70843.0,200,0.2,1000
352,352,2.1134199830003126,47036.0,71044.0,200,0.2,1000
353,353,2.1177045000004,47036.0,71245.0,200,0.2,1000
354,354,2.1219652219997442,47036.0,71446.0,200,0.2,1000
355,355,2.126449944000342,47036.0,71647.0,200,0.2,1000
356,356,2.1308123170001636,47036.0,71848.0,200,0.2,1000
357,357,2.135097796000082,47036.0,72049.0,200,0.2,1000
358,358,2.139433229000133,47036.0,72250.0,200,0.2,1000
359,359,2.1438626170001953,47036.0,72451.0,200,0.2,1000
360,360,2.1484795180003857,47036.0,72652.0,200,0.2,1000
361,361,2.153509423000287,47036.0,72853.0,200,0.2,1000
362,362,2.158537725000315,47036.0,73054.0,200,0.2,1000
363,363,2.1634319960003268,47036.0,73255.0,200,0.2,1000
364,364,2.168307050999829,47036.0,73456.0,200,0.2,1000
365,365,2.1729654390001087,47036.0,73657.0,200,0.2,1000
366,366,2.177903341000274,47036.0,73858.0,200,0.2,1000
367,367,2.182637031000013,47036.0,74059.0,200,0.2,1000
368,368,2.187085596000543,47036.0,74260.0,200,0.2,1000
369,369,2.1916107440001724,47036.0,74461.0,200,0.2,1000
370,370,2.196584133000215,47036.0,74662.0,200,0.2,1000
371,371,2.2009105990000535,47036.0,74863.0,200,0.2,1000
372,372,2.2051420059997326,47036.0,75064.0,200,0.2,1000
373,373,2.2094441660001394,47036.0,75265.0,200,0.2,1000
374,374,2.2136576399998376,47036.0,75466.0,200,0.2,1000
375,375,2.217873759000213,47036.0,75667.0,200,0.2,1000
376,376,2.2221123690005697,47036.0,75868.0,200,0.2,1000
377,377,2.2265407760005473,47036.0,76069.0,200,0.2,1000
378,378,2.2316388090002874,47036.0,76270.0,200,0.2,1000
379,379,2.2362151540000923,47036.0,76471.0,200,0.2,1000
380,380,2.240508537000096,47036.0,76672.0,200,0.2,1000
381,381,2.2449522130000332,47036.0,76873.0,200,0.2,1000
382,382,2.2493907980006043,47036.0,77074.0,200,0.2,1000
383,383,2.2537041699997644,47036.0,77275.0,200,0.2,1000
384,384,2.2579411070000788,47036.0,77476.0,200,0.2,1000
385,385,2.2622530460002963,47036.0,77677.0,200,0.2,1000
386,386,2.2668592360005277,47036.0,77878.0,200,0.2,1000
387,387,2.271284266999828,47036.0,78079.0,200,0.2,1000
388,388,2.2755079690005005,47036.0,78280.0,200,0.2,1000
389,389,2.2797369219997563,47036.0,78481.0,200,0.2,1000
390,390,2.283996191999904,47036.0,78682.0,200,0.2,1000
391,391,2.288281480000478,47036.0,78883.0,200,0.2,1000
392,392,2.2925443160002033,47036.0,79084.0,200,0.2,1000
393,393,2.296812272000352,47036.0,79285.0,200,0.2,1000
394,394,2.301551813000515,47036.0,79486.0,200,0.2,1000
395,395,2.306906106000497,47036.0,79687.0,200,0.2,1000
396,396,2.311312552000345,47036.0,79888.0,200,0.2,1000
397,397,2.3157720770004744,47036.0,80089.0,200,0.2,1000
398,398,2.320357067999794,47036.0,80290.0,200,0.2,1000
399,399,2.3251078390003386,47036.0,80491.0,200,0.2,1000
400,400,2.3294162510001115,47036.0,80692.0,200,0.2,1000
401,401,2.3339691620003578,47036.0,80893.0,200,0.2,1000
402,402,2.338904590000311,47036.0,81094.0,200,0.2,1000
403,403,2.3441298409998126,47036.0,81295.0,200,0.2,1000
404,404,2.3489847880000525,47036.0,81496.0,200,0.2,1000
405,405,2.35373607099973,47036.0,81697.0,200,0.2,1000
406,406,2.358691596000426,47036.0,81898.0,200,0.2,1000
407,407,2.363013293000222,47036.0,82099.0,200,0.2,1000
408,408,2.3672575050004525,47036.0,82300.0,200,0.2,1000
409,409,2.371596203000081,47036.0,82501.0,200,0.2,1000
410,410,2.3759970979999707,47036.0,82702.0,200,0.2,1000
411,411,2.3802600050003093,47036.0,82903.0,200,0.2,1000
412,412,2.3845327400003953,47036.0,83104.0,200,0.2,1000
413,413,2.3888719289998335,47036.0,83305.0,200,0.2,1000
414,414,2.3932007889998204,47036.0,83506.0,200,0.2,1000
415,415,2.3974935520000145,47036.0,83707.0,200,0.2,1000
416,416,2.401796834000379,47036.0,83908.0,200,0.2,1000
417,417,2.4060304750000796,47036.0,84109.0,200,0.2,1000
418,418,2.4102783529997396,47036.0,84310.0,200,0.2,1000
419,419,2.4146046890000434,47036.0,84511.0,200,0.2,1000
420,420,2.4188717739998538,47036.0,84712.0,200,0.2,1000
421,421,2.423091599000145,47036.0,84913.0,200,0.2,1000
422,422,2.427344106000419,47036.0,85114.0,200,0.2,1000
423,423,2.4315500250004334,47036.0,85315.0,200,0.2,1000
424,424,2.4357985050000934,47036.0,85516.0,200,0.2,1000
425,425,2.4408745860000636,47036.0,85717.0,200,0.2,1000
426,426,2.4452241250000952,47036.0,85918.0,200,0.2,1000
427,427,2.4495430870001655,47036.0,86119.0,200,0.2,1000
428,428,2.4538713160000043,47036.0,86320.0,200,0.2,1000
429,429,2.458719469999778,47036.0,86521.0,200,0.2,1000
430,430,2.463061655000274,47036.0,86722.0,200,0.2,1000
431,431,2.467513976999726,47036.0,86923.0,200,0.2,1000
432,432,2.472481394999704,47036.0,87124.0,200,0.2,1000
433,433,2.4772925200004465,47036.0,87325.0,200,0.2,1000
434,434,2.4820092370000566,47036.0,87526.0,200,0.2,1000
435,435,2.486718521000512,47036.0,87727.0,200,0.2,1000
436,436,2.491349538000577,47036.0,87928.0,200,0.2,1000
437,437,2.4960389550005857,47036.0,88129.0,200,0.2,1000
