,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
273,273,3.8399747989997195,115.0,137322.0,500,0.2,1000
274,274,3.8545620119994055,115.0,137823.0,500,0.2,1000
275,275,3.870172824999827,118.0,138325.0,500,0.2,1000
276,276,3.8840150299993184,118.0,138826.0,500,0.2,1000
277,277,3.898028616999909,118.0,139327.0,500,0.2,1000
278,278,3.912148712999624,118.0,139828.0,500,0.2,1000
279,279,3.9291128549994028,118.0,140329.0,500,0.2,1000
280,280,3.9461780960000397,121.0,140831.0,500,0.2,1000
281,281,3.9608414919994175,121.0,141332.0,500,0.2,1000
282,282,3.976615961999414,124.0,141834.0,500,0.2,1000
283,283,3.9909850659996664,124.0,142335.0,500,0.2,1000
284,284,4.005742016999648,124.0,142836.0,500,0.2,1000
285,285,4.020502925999608,129.0,143338.0,500,0.2,1000
286,286,4.035719720000088,129.0,143839.0,500,0.2,1000
287,287,4.055418881999685,129.0,144340.0,500,0.2,1000
288,288,4.073513063000064,129.0,144841.0,500,0.2,1000
289,289,4.088335667999672,130.0,145343.0,500,0.2,1000
290,290,4.104314330999841,130.0,145844.0,500,0.2,1000
291,291,4.12045422599931,130.0,146345.0,500,0.2,1000
292,292,4.136423049999394,130.0,146846.0,500,0.2,1000
293,293,4.151601161999679,130.0,147347.0,500,0.2,1000
294,294,4.166829957999653,131.0,147849.0,500,0.2,1000
295,295,4.183887384999252,131.0,148350.0,500,0.2,1000
296,296,4.201417106999543,131.0,148851.0,500,0.2,1000
297,297,4.2170990529994015,131.0,149352.0,500,0.2,1000
298,298,4.232307391999711,131.0,149853.0,500,0.2,1000
299,299,4.248461533999944,132.0,150355.0,500,0.2,1000
300,300,4.265362907999588,132.0,150856.0,500,0.2,1000
301,301,4.282150577999346,132.0,151357.0,500,0.2,1000
302,302,4.298273452000103,132.0,151858.0,500,0.2,1000
303,303,4.314058781999847,132.0,152359.0,500,0.2,1000
304,304,4.3288043719994675,132.0,152860.0,500,0.2,1000
305,305,4.343903815999511,132.0,153361.0,500,0.2,1000
306,306,4.35924505299954,132.0,153862.0,500,0.2,1000
307,307,4.374756049000098,132.0,154363.0,500,0.2,1000
308,308,4.389423531999455,132.0,154864.0,500,0.2,1000
309,309,4.405032802999813,132.0,155365.0,500,0.2,1000
310,310,4.419986973999585,132.0,155866.0,500,0.2,1000
311,311,4.435060107999561,134.0,156368.0,500,0.2,1000
312,312,4.451631391999399,134.0,156869.0,500,0.2,1000
313,313,4.469527351999204,134.0,157370.0,500,0.2,1000
314,314,4.484666118999485,134.0,157871.0,500,0.2,1000
315,315,4.499744032999843,134.0,158372.0,500,0.2,1000
316,316,4.515052598999318,134.0,158873.0,500,0.2,1000
317,317,4.530047586999899,134.0,159374.0,500,0.2,1000
318,318,4.54565147699941,134.0,159875.0,500,0.2,1000
319,319,4.560835408999992,135.0,160377.0,500,0.2,1000
320,320,4.576545147999241,135.0,160878.0,500,0.2,1000
321,321,4.593871217999549,135.0,161379.0,500,0.2,1000
322,322,4.609278649999396,135.0,161880.0,500,0.2,1000
323,323,4.624811195999428,135.0,162381.0,500,0.2,1000
324,324,4.63974200299981,135.0,162882.0,500,0.2,1000
325,325,4.654523741000048,135.0,163383.0,500,0.2,1000
326,326,4.670608863999405,135.0,163884.0,500,0.2,1000
327,327,4.686682183999437,135.0,164385.0,500,0.2,1000
328,328,4.702881311000056,135.0,164886.0,500,0.2,1000
329,329,4.718634039999415,135.0,165387.0,500,0.2,1000
330,330,4.7337849699997605,135.0,165888.0,500,0.2,1000
331,331,4.74894801299979,135.0,166389.0,500,0.2,1000
332,332,4.764618988999246,135.0,166890.0,500,0.2,1000
333,333,4.779887960999986,135.0,167391.0,500,0.2,1000
334,334,4.794802337999499,135.0,167892.0,500,0.2,1000
335,335,4.8111044679999395,136.0,168394.0,500,0.2,1000
336,336,4.82711741499952,136.0,168895.0,500,0.2,1000
337,337,4.845053659999394,136.0,169396.0,500,0.2,1000
338,338,4.862814635999712,138.0,169898.0,500,0.2,1000
339,339,4.880820250999932,138.0,170399.0,500,0.2,1000
340,340,4.897901282000021,138.0,170900.0,500,0.2,1000
341,341,4.91483452600005,138.0,171401.0,500,0.2,1000
342,342,4.932606682999904,140.0,171903.0,500,0.2,1000
343,343,4.949455196999224,141.0,172405.0,500,0.2,1000
344,344,4.966562917999909,141.0,172906.0,500,0.2,1000
345,345,4.983054893999906,142.0,173408.0,500,0.2,1000
346,346,4.999607503999869,143.0,173910.0,500,0.2,1000
347,347,5.015129099999285,143.0,174411.0,500,0.2,1000
348,348,5.032245325999611,144.0,174913.0,500,0.2,1000
349,349,5.050107612999454,144.0,175414.0,500,0.2,1000
350,350,5.066309614999227,144.0,175915.0,500,0.2,1000
351,351,5.082798505000028,144.0,176416.0,500,0.2,1000
352,352,5.099523697999757,144.0,176917.0,500,0.2,1000
353,353,5.115751278000062,144.0,177418.0,500,0.2,1000
354,354,5.132847436999327,147.0,177920.0,500,0.2,1000
355,355,5.151439702999596,147.0,178421.0,500,0.2,1000
356,356,5.169487336999737,147.0,178922.0,500,0.2,1000
357,357,5.188383762999365,147.0,179423.0,500,0.2,1000
358,358,5.20709363900005,150.0,179925.0,500,0.2,1000
359,359,5.223184552999555,150.0,180426.0,500,0.2,1000
360,360,5.238737276999927,150.0,180927.0,500,0.2,1000
361,361,5.254821116999665,150.0,181428.0,500,0.2,1000
362,362,5.2741828059997715,150.0,181929.0,500,0.2,1000
363,363,5.292739093999444,150.0,182430.0,500,0.2,1000
364,364,5.309657158999471,150.0,182931.0,500,0.2,1000
365,365,5.32603161499992,150.0,183432.0,500,0.2,1000
366,366,5.342390109999542,152.0,183934.0,500,0.2,1000
367,367,5.359590745999412,152.0,184435.0,500,0.2,1000
368,368,5.377108175000103,152.0,184936.0,500,0.2,1000
369,369,5.392658624999967,152.0,185437.0,500,0.2,1000
370,370,5.408296527999482,152.0,185938.0,500,0.2,1000
371,371,5.424563832999411,152.0,186439.0,500,0.2,1000
372,372,5.440560198999265,152.0,186940.0,500,0.2,1000
373,373,5.456639049999467,153.0,187442.0,500,0.2,1000
374,374,5.472603165999317,153.0,187943.0,500,0.2,1000
375,375,5.488790209999934,154.0,188445.0,500,0.2,1000
376,376,5.505968903999928,154.0,188946.0,500,0.2,1000
377,377,5.521737913999459,154.0,189447.0,500,0.2,1000
378,378,5.537731103999249,154.0,189948.0,500,0.2,1000
379,379,5.554733917999329,154.0,190449.0,500,0.2,1000
380,380,5.574073514999327,154.0,190950.0,500,0.2,1000
381,381,5.593363158999637,154.0,191451.0,500,0.2,1000
382,382,5.611044806999416,154.0,191952.0,500,0.2,1000
383,383,5.628860666000037,154.0,192453.0,500,0.2,1000
384,384,5.64608134899936,154.0,192954.0,500,0.2,1000
385,385,5.665821797999342,154.0,193455.0,500,0.2,1000
386,386,5.684180083999308,154.0,193956.0,500,0.2,1000
387,387,5.701220549000027,154.0,194457.0,500,0.2,1000
388,388,5.7185508479997225,154.0,194958.0,500,0.2,1000
389,389,5.734884225999849,154.0,195459.0,500,0.2,1000
390,390,5.753354943999511,154.0,195960.0,500,0.2,1000
391,391,5.773917324999275,154.0,196461.0,500,0.2,1000
392,392,5.791385382000044,154.0,196962.0,500,0.2,1000
393,393,5.8114381579998735,154.0,197463.0,500,0.2,1000
394,394,5.830144396999458,154.0,197964.0,500,0.2,1000
395,395,5.847837446000085,154.0,198465.0,500,0.2,1000
396,396,5.86516897599995,154.0,198966.0,500,0.2,1000
397,397,5.8835840189995,156.0,199468.0,500,0.2,1000
398,398,5.902186553999854,156.0,199969.0,500,0.2,1000
399,399,5.91990613300004,156.0,200470.0,500,0.2,1000
400,400,5.937755264999396,156.0,200971.0,500,0.2,1000
401,401,5.955351852999229,158.0,201473.0,500,0.2,1000
402,402,5.973938116999307,158.0,201974.0,500,0.2,1000
403,403,5.991419838999718,158.0,202475.0,500,0.2,1000
404,404,6.0105106900000465,158.0,202976.0,500,0.2,1000
405,405,6.030898653999429,158.0,203477.0,500,0.2,1000
406,406,6.049139720999847,158.0,203978.0,500,0.2,1000
407,407,6.067092075999426,161.0,204480.0,500,0.2,1000
408,408,6.084647877999487,161.0,204981.0,500,0.2,1000
409,409,6.104216254999301,162.0,205483.0,500,0.2,1000
410,410,6.121108290999473,162.0,205984.0,500,0.2,1000
411,411,6.13837647299988,162.0,206485.0,500,0.2,1000
412,412,6.15511035199961,162.0,206986.0,500,0.2,1000
413,413,6.172651595999923,162.0,207487.0,500,0.2,1000
414,414,6.19088245399962,162.0,207988.0,500,0.2,1000
415,415,6.208818237999367,162.0,208489.0,500,0.2,1000
416,416,6.225564690999818,162.0,208990.0,500,0.2,1000
417,417,6.243400046999341,162.0,209491.0,500,0.2,1000
418,418,6.263517734999368,162.0,209992.0,500,0.2,1000
419,419,6.282217601999946,162.0,210493.0,500,0.2,1000
420,420,6.302741009999409,162.0,210994.0,500,0.2,1000
421,421,6.322460720999516,162.0,211495.0,500,0.2,1000
422,422,6.342452170999422,162.0,211996.0,500,0.2,1000
423,423,6.362132667999504,162.0,212497.0,500,0.2,1000
424,424,6.381328384999506,162.0,212998.0,500,0.2,1000
425,425,6.398505716999352,162.0,213499.0,500,0.2,1000
426,426,6.4155258829996455,162.0,214000.0,500,0.2,1000
427,427,6.431836138000108,162.0,214501.0,500,0.2,1000
428,428,6.449036342999534,164.0,215003.0,500,0.2,1000
429,429,6.471516050999526,164.0,215504.0,500,0.2,1000
430,430,6.488860636000027,164.0,216005.0,500,0.2,1000
431,431,6.505936536999798,164.0,216506.0,500,0.2,1000
432,432,6.522805449999396,164.0,217007.0,500,0.2,1000
433,433,6.540029378999861,164.0,217508.0,500,0.2,1000
434,434,6.55754861099922,164.0,218009.0,500,0.2,1000
435,435,6.574029315999724,164.0,218510.0,500,0.2,1000
436,436,6.590540157999385,164.0,219011.0,500,0.2,1000
437,437,6.607893919999697,164.0,219512.0,500,0.2,1000
438,438,6.6251424049996785,164.0,220013.0,500,0.2,1000
439,439,6.641763061999882,164.0,220514.0,500,0.2,1000
440,440,6.658469189999778,164.0,221015.0,500,0.2,1000
441,441,6.675257371000043,164.0,221516.0,500,0.2,1000
442,442,6.691487585999312,164.0,222017.0,500,0.2,1000
443,443,6.709526513999663,164.0,222518.0,500,0.2,1000
444,444,6.726705918999869,164.0,223019.0,500,0.2,1000
445,445,6.743379386000015,164.0,223520.0,500,0.2,1000
446,446,6.762089001999811,165.0,224022.0,500,0.2,1000
447,447,6.779581965000034,165.0,224523.0,500,0.2,1000
448,448,6.79795971799922,166.0,225025.0,500,0.2,1000
449,449,6.814881530000093,166.0,225526.0,500,0.2,1000
450,450,6.831380889999309,166.0,226027.0,500,0.2,1000
451,451,6.84923135400004,166.0,226528.0,500,0.2,1000
452,452,6.86585357399963,166.0,227029.0,500,0.2,1000
453,453,6.882782018999933,166.0,227530.0,500,0.2,1000
454,454,6.899177713999961,166.0,228031.0,500,0.2,1000
455,455,6.915444767999361,166.0,228532.0,500,0.2,1000
